Id,S1,C1,S2,C2,S3,C3,S4,C4,S5,C5,CLASS
964668,2,3,3,11,1,3,2,7,4,3,3
937,3,10,2,3,2,9,3,3,3,1,1
727,2,8,2,6,4,9,4,6,3,8,2
711104,3,13,1,7,3,6,4,4,2,8,0
919478,2,8,3,6,1,10,3,11,2,11,1
834198,3,4,2,7,3,2,4,13,2,2,1
112955,3,11,4,10,4,7,4,9,1,1,0
939125,3,3,3,2,1,3,2,1,1,11,1
387019,3,1,1,6,3,3,1,9,2,3,1
160238,3,2,3,3,4,1,3,6,3,7,0
768362,3,9,3,11,4,3,2,8,3,5,0
275999,3,7,1,10,2,10,3,12,1,2,1
729008,2,8,4,7,2,3,3,2,2,9,0
519099,2,4,3,4,1,7,1,3,1,5,1
469764,3,5,1,3,3,9,3,13,3,1,0
77770,2,12,2,6,3,2,3,5,1,13,0
477757,4,3,1,8,1,1,4,10,3,3,1
15978,4,5,3,8,3,1,1,8,1,11,1
387969,2,3,4,12,2,4,2,7,1,2,0
510923,3,4,2,1,4,8,4,5,1,10,0
317794,1,4,2,7,4,1,3,7,3,10,1
395157,3,10,3,1,3,7,4,7,2,5,1
960923,3,8,4,10,4,11,2,8,3,9,1
729257,1,1,2,2,2,5,4,4,2,13,0
900005,4,6,1,11,3,13,3,3,3,8,0
345483,2,8,4,13,1,7,3,13,4,7,2
173669,1,6,3,11,1,12,1,5,3,3,0
744228,2,7,4,2,3,12,1,3,2,2,1
66436,3,1,4,1,1,9,1,10,4,11,1
498299,4,2,1,4,1,7,1,10,3,2,1
778724,3,13,4,4,1,8,2,8,3,10,1
206516,3,3,2,5,1,11,3,11,2,3,2
7905,3,8,3,3,2,8,1,11,3,11,2
152889,1,13,4,13,4,1,1,7,4,10,1
871381,3,4,4,1,1,11,4,3,2,11,1
590514,4,5,1,6,1,5,3,8,4,12,1
59783,1,5,1,4,3,9,1,12,3,5,1
929400,3,5,4,6,2,6,1,9,3,1,1
972277,1,6,2,9,4,7,1,4,2,3,0
1015213,4,9,3,5,3,1,3,9,4,7,1
447121,3,3,2,6,1,13,3,1,4,9,0
103526,3,1,3,6,1,9,3,3,3,12,0
366536,2,6,2,8,1,8,3,1,2,7,1
911152,2,7,1,4,4,9,4,11,2,11,1
394159,4,10,1,13,3,2,2,2,3,7,1
882407,4,5,1,9,1,2,4,3,2,8,0
673999,2,5,3,10,1,4,4,1,2,7,0
479699,1,3,1,11,1,13,3,6,1,2,0
586847,2,7,2,11,1,3,4,7,3,12,1
59729,1,6,2,2,4,10,4,6,2,7,1
589540,1,3,4,2,3,4,3,5,1,1,4
619264,4,4,1,12,1,6,4,9,2,1,0
754485,1,9,1,4,1,2,3,12,3,2,1
72151,1,3,1,7,2,8,3,4,3,11,0
951534,3,8,4,6,1,9,3,12,4,2,0
931689,4,6,4,2,4,13,4,8,2,12,0
249688,2,1,1,3,4,13,3,4,1,4,1
104027,4,5,4,1,3,11,2,4,1,9,0
282959,4,1,3,9,2,10,1,6,4,13,0
556609,1,3,2,6,1,10,1,4,2,5,0
825310,1,5,2,5,1,11,1,13,4,2,1
554443,4,7,2,5,1,6,4,1,4,9,0
340316,2,5,3,10,3,2,4,1,1,7,0
386008,2,4,4,12,2,11,1,10,1,6,0
480932,1,8,4,13,3,9,3,11,2,11,1
575504,1,5,3,9,3,3,4,5,2,10,1
256427,4,13,1,7,3,8,2,8,3,5,1
972356,4,9,4,1,3,5,2,2,4,3,0
270145,2,11,3,4,3,13,3,6,2,12,0
936494,3,2,1,11,4,3,3,4,4,8,0
163491,2,11,2,1,3,13,3,6,3,10,0
456528,3,5,3,8,2,8,2,5,1,11,2
880768,4,11,4,13,2,8,3,8,2,5,1
718041,4,4,2,5,4,2,3,4,3,7,1
475978,4,9,1,10,4,1,3,2,4,11,0
660546,2,11,3,5,4,6,4,5,3,1,1
69568,3,11,3,9,3,5,2,8,2,9,1
267023,2,10,4,5,4,10,1,7,2,13,1
3745,4,8,1,4,3,6,1,1,2,6,1
507766,2,10,2,11,4,11,2,3,2,4,1
156603,1,13,4,11,3,8,1,4,4,7,0
265434,1,9,1,5,3,4,2,9,3,9,3
448234,3,13,2,3,4,1,2,12,2,9,0
831482,1,10,3,11,1,3,2,3,1,13,1
828388,2,6,2,8,4,2,4,12,3,10,0
55221,4,11,2,5,3,1,2,1,1,5,2
721658,4,4,3,13,3,1,3,6,1,5,0
396545,1,3,4,7,1,10,1,13,1,1,0
772753,1,9,2,11,4,11,3,7,4,2,1
709256,4,7,2,12,2,13,4,9,2,3,0
30015,3,5,1,5,4,3,4,13,2,5,3
441511,2,4,1,13,3,6,2,13,3,9,1
475816,1,1,2,11,1,6,4,7,1,4,0
789421,4,8,4,7,2,2,1,2,1,7,2
940236,2,11,4,10,3,7,4,9,4,6,0
773123,3,3,3,7,4,9,4,6,3,12,0
817979,2,1,4,12,1,6,2,11,1,3,0
959852,1,6,1,13,3,8,1,4,1,9,0
415671,1,2,1,11,2,9,4,7,3,5,0
95639,1,8,2,5,2,4,2,7,4,4,1
438426,1,1,3,2,1,10,2,5,1,6,0
406832,2,2,3,13,3,10,4,4,1,2,1
387929,4,7,1,8,1,6,4,8,3,10,1
627858,4,2,1,1,3,13,2,4,3,1,1
151182,3,12,2,12,1,3,4,6,2,7,1
225755,1,8,2,10,2,3,3,9,4,12,0
536329,3,13,3,7,1,13,1,7,1,11,2
987959,2,12,1,7,2,4,3,4,1,9,1
223992,1,5,4,4,3,11,4,11,3,13,1
368093,1,8,1,5,4,13,2,1,3,3,0
905381,4,5,2,3,2,8,2,7,1,8,1
780997,3,13,4,4,4,2,4,10,4,5,0
719863,1,7,4,2,2,5,4,8,1,4,0
663244,4,8,2,6,2,12,1,1,1,11,0
478644,3,11,2,2,1,6,4,3,3,2,1
921540,3,3,1,1,4,7,2,12,4,6,0
868255,1,3,1,1,2,12,2,8,3,5,0
113534,4,2,2,13,4,9,4,12,2,4,0
266057,1,3,2,6,1,10,3,6,4,2,1
968522,4,10,4,13,2,5,2,6,3,7,0
6446,1,6,1,4,2,1,4,11,4,10,0
683002,1,12,2,10,4,2,2,12,1,3,1
1015885,3,2,1,6,2,6,4,11,1,1,1
121671,4,5,1,1,1,11,2,1,3,13,1
35406,3,12,1,12,1,9,3,1,2,3,1
362484,2,9,3,8,3,1,1,8,1,3,1
187528,4,6,1,7,4,4,4,11,1,3,0
872032,2,13,4,8,4,2,3,10,3,4,0
189089,1,10,4,3,2,11,1,8,4,6,0
906402,2,7,2,3,2,11,1,9,3,5,0
459519,2,3,3,2,1,8,4,6,3,11,0
190761,2,13,2,2,4,2,3,2,4,6,3
251745,2,2,4,12,1,1,3,5,2,4,0
927989,2,2,2,9,4,3,3,4,2,10,0
360315,2,12,3,3,1,11,4,3,2,8,1
918963,2,1,4,3,1,8,4,1,4,5,1
761635,1,6,2,2,2,12,3,10,4,2,1
212447,3,5,3,4,2,4,4,8,2,6,1
236459,3,9,4,3,1,10,4,12,1,12,1
752614,3,11,1,10,1,3,3,13,4,8,0
237453,3,7,3,6,1,8,4,5,1,9,4
256071,4,12,3,13,4,10,3,4,3,8,0
20865,3,11,4,4,3,12,1,9,1,2,0
784030,4,9,3,10,2,3,1,6,2,9,1
880793,1,8,4,13,2,2,1,7,2,5,0
924048,3,9,1,5,1,2,2,1,1,12,0
479441,2,12,4,8,3,9,3,4,4,10,0
391826,1,6,4,12,3,5,4,8,2,4,0
475034,4,12,1,12,3,11,4,3,2,1,1
649498,2,12,1,9,4,12,3,5,2,4,1
366473,1,13,1,8,3,9,4,12,1,9,1
720932,3,2,4,2,3,9,1,6,4,7,1
319287,3,6,3,3,2,7,2,10,1,10,1
474340,1,6,3,1,2,1,4,6,1,3,2
436804,1,8,2,3,2,4,2,10,4,13,0
275768,3,8,2,7,3,13,3,10,2,2,0
831421,4,13,1,9,4,11,4,6,3,10,0
224691,1,11,4,8,3,10,2,12,4,5,0
616849,4,8,3,12,2,12,2,9,3,1,1
709076,1,7,1,1,3,4,2,10,2,9,0
1015223,2,6,1,12,4,11,2,10,4,1,0
894127,3,11,1,9,4,6,2,11,2,2,1
971487,1,9,3,3,3,7,2,3,4,2,1
110196,2,9,4,5,4,4,3,8,2,2,0
23268,3,2,2,13,2,10,3,12,1,3,0
960135,4,10,4,7,3,9,3,8,3,5,0
929280,3,3,4,5,2,11,2,9,2,13,0
803279,2,8,4,4,2,4,4,2,1,2,2
176464,1,12,3,6,4,2,1,1,1,13,0
251588,4,7,2,8,4,6,1,12,2,12,1
18932,4,7,1,5,4,4,3,6,1,2,0
300102,2,13,1,1,4,10,4,13,1,3,1
582845,1,8,1,7,2,5,2,3,3,3,1
16885,1,9,3,11,4,7,4,2,1,8,0
222948,3,9,3,2,2,3,1,11,2,8,0
705880,2,13,2,11,4,5,2,3,1,5,1
868004,1,12,4,9,3,2,4,13,1,5,0
291027,3,11,3,6,2,2,3,5,2,11,1
756683,1,10,2,11,1,13,3,11,4,11,3
890036,3,2,1,5,2,3,4,6,3,6,1
862550,1,7,2,11,1,10,2,5,2,9,0
699854,3,6,1,3,2,11,1,7,3,2,0
855908,2,13,2,7,3,9,4,9,4,6,1
666329,1,6,1,2,3,12,3,6,4,10,1
564015,1,3,3,12,4,12,3,4,3,3,2
54556,2,13,2,6,1,4,3,13,3,6,2
875672,3,10,2,9,2,3,3,6,2,11,0
716626,1,1,3,12,4,4,1,7,2,5,0
1020200,1,10,2,9,2,12,2,1,3,3,0
770658,2,5,1,8,3,5,1,6,3,8,2
392455,1,2,4,1,4,8,3,8,4,10,1
707831,4,7,1,13,2,13,1,5,4,11,1
715242,4,3,3,5,1,2,1,1,2,8,0
409301,2,11,4,2,2,4,1,6,4,5,0
925292,3,11,3,3,1,6,4,5,3,1,0
681700,2,2,3,4,2,9,4,7,2,11,0
401295,3,4,4,4,4,9,2,3,4,7,1
391696,3,7,3,5,3,10,3,6,4,11,0
340867,3,12,4,6,4,11,1,5,1,4,0
792619,2,10,3,1,3,4,3,8,2,5,0
231097,1,3,4,4,3,9,4,13,2,13,1
526926,2,2,4,13,4,6,2,3,2,5,0
104511,1,6,4,4,4,3,2,3,2,10,1
217245,3,7,4,4,4,8,1,6,3,5,4
740263,4,1,4,13,2,13,1,5,2,4,1
228420,3,5,2,7,4,10,2,3,4,4,0
22812,4,5,3,1,4,7,3,6,2,3,0
690826,2,12,1,4,3,10,3,4,3,5,1
631130,3,13,2,12,2,1,3,8,3,12,1
837577,4,8,2,10,4,4,2,1,4,2,0
515922,2,7,4,10,3,13,3,4,2,5,0
774202,2,9,1,9,3,6,3,2,1,2,2
545366,1,5,3,5,3,2,4,8,1,3,1
612943,2,8,1,8,3,6,4,8,3,11,3
306137,4,2,3,5,1,7,4,11,3,2,1
263003,3,9,2,3,1,3,2,12,4,3,3
469178,3,6,1,9,4,2,4,9,1,1,1
856552,3,3,3,11,3,13,1,9,1,3,1
473126,2,1,1,1,3,13,2,11,4,1,3
1007479,4,10,1,10,4,4,3,3,1,4,2
157929,1,6,4,5,3,11,1,12,1,1,0
879513,2,11,3,12,2,10,2,6,3,10,1
224633,1,6,3,6,4,4,1,4,4,8,2
755562,4,3,2,9,1,1,3,13,3,11,0
892901,3,3,3,9,4,7,1,12,4,12,1
19920,1,11,1,4,1,8,4,7,3,12,0
975180,1,4,3,5,4,11,2,7,1,12,0
606973,4,1,3,6,3,8,1,12,2,11,0
531558,3,9,1,11,2,12,2,7,3,13,0
1013896,4,10,2,1,2,5,3,5,1,13,1
727280,2,7,4,7,3,11,1,10,1,9,1
16377,2,7,1,12,2,13,1,4,4,12,1
180926,2,1,1,7,3,3,4,13,4,4,0
955493,1,10,4,7,2,10,4,13,4,9,1
879490,2,4,1,2,2,11,3,7,2,6,0
860850,4,1,2,3,2,9,1,1,4,5,1
564936,2,2,1,12,2,13,3,2,3,7,1
277067,3,8,1,6,1,10,2,5,1,1,0
123594,2,9,2,8,4,12,2,11,3,13,0
680380,1,4,1,12,3,4,4,1,2,5,1
576035,2,3,3,10,1,4,4,8,2,1,0
955176,1,8,1,4,1,10,3,10,1,11,1
713531,3,12,3,3,2,4,2,3,2,10,1
544606,4,9,4,1,2,12,3,2,3,13,0
257983,1,6,3,7,3,1,3,13,3,5,0
923680,1,11,4,1,4,5,4,6,1,8,0
502438,3,10,3,8,4,10,2,8,4,2,2
761618,2,12,4,7,3,10,2,8,3,7,1
981399,4,10,4,7,4,1,4,8,4,9,5
935888,4,7,4,4,1,12,3,12,1,7,2
520039,2,4,3,13,4,9,2,1,1,13,1
304968,2,8,1,2,1,1,3,1,1,12,1
481847,4,3,3,8,3,1,2,13,2,2,0
990576,4,13,3,3,1,11,2,4,1,4,1
398562,2,9,3,3,3,1,1,8,4,11,0
136558,3,5,1,8,2,9,1,10,3,10,1
155819,3,7,4,10,4,12,2,2,2,10,1
563662,1,7,2,13,3,1,4,2,4,6,0
49625,3,8,4,1,1,9,1,6,1,5,0
154791,3,11,3,1,2,5,3,7,3,13,0
393265,3,12,2,4,1,12,3,7,3,10,1
491429,4,4,4,9,3,10,4,1,3,9,1
915186,4,11,1,7,2,1,3,8,4,2,0
529930,2,11,3,8,4,4,4,9,4,1,0
906929,4,5,3,6,3,12,4,10,2,6,1
435104,1,11,3,7,4,4,3,1,2,5,0
790399,2,3,4,4,3,12,1,5,2,7,0
1003251,4,5,4,11,4,13,3,7,1,5,1
358294,3,7,3,1,1,2,4,13,1,8,0
911669,1,13,2,3,1,3,4,6,2,7,1
835148,2,12,4,1,4,3,4,5,2,7,0
308315,4,6,4,3,2,2,3,1,2,11,0
44449,2,2,2,1,3,8,1,6,3,1,1
688188,1,5,3,12,1,11,1,2,2,9,0
306363,1,5,4,2,4,12,2,12,2,7,1
939260,3,4,4,8,2,6,2,11,2,8,1
240312,3,10,4,13,2,5,4,3,2,3,1
492526,3,5,1,5,3,10,4,5,3,11,3
625752,4,5,3,3,4,8,3,5,2,5,3
464445,4,8,2,8,2,2,3,13,2,11,1
836976,3,10,3,7,1,10,1,7,3,2,2
172909,2,10,3,2,1,11,1,13,2,12,0
48775,3,9,3,8,3,1,1,1,3,7,1
180623,3,5,2,1,1,1,1,4,2,12,1
326263,3,12,1,5,2,3,4,6,1,1,0
15458,3,5,1,9,4,1,1,13,4,13,1
363484,3,1,1,8,4,10,4,5,4,2,0
920118,1,9,1,6,1,7,2,1,2,7,1
550333,4,7,3,4,2,1,3,11,4,8,0
543744,3,3,4,13,4,3,1,12,1,2,1
168441,1,3,4,1,2,13,3,5,1,2,0
942955,2,8,1,8,3,2,2,13,2,10,1
26970,4,9,2,11,1,2,2,6,4,2,1
629079,1,6,1,2,4,9,3,11,2,2,1
61152,3,9,4,5,2,3,1,13,4,3,1
60882,2,4,3,13,2,5,4,3,4,13,1
838274,4,10,1,13,4,2,1,5,3,9,0
981516,3,3,1,5,3,5,3,2,4,7,1
598705,1,10,3,1,1,13,1,9,4,6,0
670464,4,2,3,2,1,4,4,6,2,9,1
307389,3,8,4,5,2,2,3,2,3,6,1
932633,3,1,2,13,1,7,2,8,3,2,0
156325,1,11,3,5,4,6,1,3,2,1,0
562610,4,5,4,9,2,6,2,10,1,2,0
93996,4,7,3,9,1,7,4,2,2,4,1
826005,3,11,3,3,1,12,4,5,3,6,0
806255,2,4,3,2,4,12,3,7,2,10,0
2227,3,11,1,12,4,12,2,7,1,2,1
230475,4,13,4,2,4,5,4,3,1,8,0
949684,1,7,1,10,1,5,4,11,3,3,0
784581,3,6,2,13,4,5,4,7,4,11,0
126560,1,11,3,12,4,3,4,12,2,8,1
410908,1,4,4,9,2,6,1,1,1,11,0
938952,1,12,3,6,3,13,2,9,1,2,0
352099,3,12,2,12,1,12,4,12,2,6,7
827415,2,3,2,5,1,12,3,12,4,9,1
718692,4,1,2,8,1,3,2,1,1,2,1
38963,3,3,4,8,2,10,1,5,3,12,0
236368,4,1,4,10,3,13,2,13,4,13,3
272960,1,5,4,8,3,8,2,9,4,11,1
124930,1,3,1,4,1,8,3,9,3,8,1
676080,4,9,4,8,2,12,3,12,1,5,1
685513,2,6,2,9,1,10,2,3,2,5,0
39073,1,13,3,5,4,1,1,10,1,8,0
184441,2,11,2,7,1,9,3,1,4,8,0
33219,1,9,4,2,3,5,1,6,1,4,0
362605,4,10,2,13,2,12,1,2,2,8,0
611864,3,11,1,10,2,11,3,4,4,6,1
787502,4,4,2,9,1,6,1,3,1,7,0
654839,2,2,4,4,2,5,1,13,1,5,1
239894,2,10,4,1,4,12,1,12,1,4,1
768685,1,9,1,5,3,1,2,7,1,11,0
366712,4,10,1,8,3,6,2,4,3,1,0
573373,2,4,2,12,1,3,2,9,1,12,1
717533,4,4,1,5,2,3,2,13,1,9,0
113316,2,11,4,3,4,9,1,13,1,7,0
255484,4,6,2,12,1,11,2,2,2,7,0
258053,2,8,1,13,4,3,3,8,4,4,1
7831,2,1,1,6,4,9,3,3,3,9,1
443365,1,13,3,12,4,7,2,8,4,8,1
344377,2,11,2,5,4,5,1,11,1,7,2
117618,4,10,1,4,2,10,3,2,4,11,1
60016,2,5,1,3,3,11,2,4,2,9,0
846346,4,11,4,2,1,3,3,3,4,8,1
342880,3,9,3,5,4,1,4,8,3,3,0
310066,4,4,2,8,2,7,2,11,2,6,0
951716,3,1,2,11,2,7,2,4,3,8,0
78153,4,12,3,9,4,7,1,4,4,13,0
496677,2,4,2,7,1,4,4,10,1,8,1
436667,1,10,1,12,1,1,2,4,1,9,0
585610,2,13,2,3,4,1,2,4,3,5,0
296629,4,1,2,6,4,3,4,6,4,4,1
780077,1,5,2,12,1,13,2,10,4,13,1
584515,3,10,4,13,2,2,2,13,4,8,1
13352,4,2,3,8,2,8,2,13,2,6,1
131076,1,13,1,7,4,13,2,6,1,10,1
1014831,2,6,2,9,2,4,1,10,3,5,0
650358,3,2,1,6,4,13,1,2,3,8,1
409968,3,11,3,2,1,3,4,11,2,4,1
759619,3,6,2,5,2,13,1,11,1,9,0
164062,1,13,2,6,4,5,4,6,1,4,1
74330,4,6,4,11,1,6,3,2,2,2,2
860864,4,1,1,1,2,2,4,8,4,2,2
78454,3,11,2,1,2,2,4,4,4,9,0
298914,4,12,3,5,3,11,4,11,2,7,1
144616,1,1,1,13,4,13,3,9,2,9,2
303269,3,4,4,10,1,4,2,10,4,7,2
889493,1,1,3,2,2,8,1,4,3,8,1
585849,1,6,3,13,4,6,1,4,3,1,1
198594,4,6,4,5,1,2,4,10,3,12,0
943626,1,11,1,4,2,12,4,7,1,12,1
831676,2,5,4,5,4,2,3,12,3,7,1
619704,4,9,2,9,2,6,2,8,1,9,3
851497,2,3,4,1,2,10,3,10,1,13,1
164454,4,5,3,7,1,8,1,9,1,5,1
489019,4,10,1,7,2,7,3,4,3,11,1
980186,4,4,3,5,4,2,2,6,1,4,1
820937,3,13,1,5,3,9,3,12,3,4,0
31181,3,9,1,9,4,4,4,3,2,6,1
886277,4,13,2,10,2,1,3,3,1,8,0
104892,4,13,3,10,3,13,2,3,1,5,1
103847,1,2,4,7,2,3,2,11,2,10,0
600894,3,4,3,11,1,10,1,7,2,4,1
637921,3,12,4,11,3,2,3,4,2,8,0
845322,4,2,1,11,2,8,3,13,3,3,0
977824,1,6,2,3,1,8,1,1,4,10,0
357378,2,3,2,1,1,4,3,1,3,6,1
398560,2,13,4,8,3,1,1,9,4,10,0
835856,2,11,4,9,4,13,2,10,3,3,0
883386,4,6,2,13,3,1,3,3,4,4,0
303418,2,5,2,7,4,12,4,7,1,12,2
662700,2,12,4,12,3,8,2,11,3,6,1
501428,1,3,2,5,1,10,2,3,2,12,1
885679,4,7,4,12,4,13,2,7,4,4,1
585766,4,9,4,2,2,4,3,11,2,5,0
842603,2,9,2,2,1,9,4,2,2,12,2
485847,1,1,2,10,2,5,1,11,3,6,0
123876,4,3,2,1,4,1,3,10,2,13,1
385789,1,10,2,10,2,13,4,1,1,6,1
81037,1,12,3,11,2,2,1,13,3,2,1
231275,4,7,4,3,2,8,4,12,1,12,1
11714,1,6,1,10,1,13,2,9,2,13,1
771384,4,2,1,1,2,11,3,8,2,7,0
596641,2,7,3,8,1,1,2,4,1,2,0
71642,3,9,4,7,4,12,1,1,4,10,0
52401,2,7,3,7,4,6,1,6,2,8,2
356103,4,8,1,12,2,4,4,1,4,7,0
40041,4,7,3,4,1,3,1,13,2,10,0
111265,4,13,4,6,4,8,1,10,2,2,0
386641,2,13,1,8,3,8,2,2,1,3,1
619534,3,10,1,6,3,1,4,9,3,2,0
936616,4,4,1,11,3,1,1,12,4,13,0
726434,2,5,1,8,1,3,3,8,3,10,1
124070,2,13,4,5,1,5,2,2,1,6,1
333743,1,7,2,9,3,1,4,2,1,2,1
860272,4,8,3,1,1,2,3,4,2,6,0
487805,4,9,3,5,3,7,2,4,1,1,0
609027,2,9,3,8,3,6,2,6,4,8,2
765932,1,3,3,13,1,13,2,8,3,4,1
487897,2,4,4,7,1,4,1,10,1,13,1
102334,4,13,3,7,2,9,2,12,2,6,0
780103,2,2,1,1,2,10,4,3,2,8,0
674219,3,10,3,12,4,8,2,8,1,11,1
864413,1,9,3,4,4,6,2,13,3,1,0
163077,4,2,3,11,2,1,1,9,1,10,0
392094,3,13,1,8,4,11,3,11,3,1,1
656764,4,5,4,3,1,4,1,11,1,13,0
339688,3,2,4,1,1,6,1,5,4,9,0
551598,2,13,1,12,3,13,4,6,4,4,1
775754,1,7,4,12,2,1,1,4,3,11,0
642839,2,2,3,10,3,12,4,2,2,7,1
693850,1,12,2,13,2,7,4,2,3,7,1
578915,4,13,3,3,2,7,2,11,3,1,0
858849,4,8,2,9,4,5,1,13,2,12,0
915063,1,1,3,11,4,3,2,11,1,5,1
106974,4,8,2,12,4,5,2,2,1,12,1
248505,4,12,1,9,2,6,2,13,3,11,0
727158,1,9,3,7,4,12,2,3,1,1,0
290902,2,8,2,4,3,13,2,1,4,10,0
995728,1,13,2,6,1,9,4,8,1,3,0
670704,1,5,4,13,1,3,4,8,3,5,1
176957,3,9,4,5,1,6,3,7,2,8,4
599715,2,5,2,13,4,8,3,7,3,5,1
117124,4,11,4,6,2,1,2,7,1,3,0
222725,1,13,4,8,4,1,3,13,1,7,1
669690,1,2,1,11,3,4,2,6,4,3,0
83536,1,5,4,13,3,2,4,10,3,1,0
920549,1,11,1,2,3,8,4,3,2,5,0
938474,2,6,1,13,1,10,3,2,3,4,0
476860,3,4,2,4,3,6,4,11,4,1,1
835949,2,7,1,5,1,11,1,2,4,9,0
767594,1,5,3,6,1,7,3,5,2,10,1
836937,3,8,4,4,4,11,2,8,2,2,1
58829,2,9,4,3,1,6,1,2,2,4,0
635223,4,8,3,9,1,4,4,13,3,1,0
364359,1,6,1,11,2,1,3,13,3,2,0
323039,2,2,4,4,2,5,1,3,2,6,4
721430,2,13,2,1,2,6,2,5,4,9,0
947349,1,8,3,6,3,8,2,1,1,10,1
712375,4,3,1,8,3,9,2,10,2,4,0
983346,3,7,2,6,1,13,2,4,3,13,1
41849,2,2,3,11,4,7,1,13,3,3,0
364664,3,2,1,11,4,5,2,8,4,13,0
803381,2,3,4,12,4,13,3,10,1,5,0
317619,1,1,3,1,1,3,2,6,3,12,1
16609,2,9,3,8,2,7,4,5,4,11,0
673011,3,4,2,13,1,10,1,4,3,12,1
527640,4,7,2,12,1,12,4,5,1,2,1
53129,2,9,3,8,4,6,2,4,3,1,0
471881,1,9,4,1,1,1,1,8,3,7,1
264683,4,7,2,1,2,5,3,3,3,11,0
365628,3,12,2,7,4,1,2,11,4,2,0
294914,1,13,1,12,3,2,3,11,1,4,0
885311,2,6,2,5,1,13,2,2,2,4,0
750469,4,11,4,1,3,4,1,13,3,13,1
387972,2,12,4,1,3,11,1,8,2,4,0
362489,3,5,1,7,1,2,4,11,2,9,0
315027,1,6,3,4,4,12,3,12,4,6,2
206196,3,6,1,11,2,5,1,6,1,7,1
164242,3,13,1,7,1,1,3,5,2,7,1
56136,3,7,4,5,4,4,4,10,1,1,0
463635,1,7,1,10,4,11,3,6,4,6,1
1015500,1,1,4,2,3,10,2,12,2,13,0
627764,1,10,1,12,2,7,2,12,4,5,1
490785,3,6,2,2,4,8,2,5,2,8,1
68571,2,4,2,3,3,5,1,1,3,8,0
1002233,1,7,1,2,1,5,4,8,3,2,1
191744,1,7,2,13,4,9,2,10,1,5,0
548986,4,8,2,8,4,1,3,2,2,1,2
314194,4,9,1,9,2,2,3,8,1,3,1
276461,4,13,1,4,4,1,1,7,3,9,0
994981,1,10,4,1,3,10,1,7,1,3,1
222639,2,5,3,8,3,5,3,10,2,6,1
453914,4,13,1,12,2,7,2,2,1,11,0
433272,4,10,4,8,1,13,2,8,4,3,1
30740,2,1,2,6,4,6,2,12,3,10,1
1011044,2,7,2,13,4,9,3,3,2,1,0
20142,2,7,3,12,2,11,4,10,4,3,0
246199,2,10,1,11,1,5,2,11,1,2,1
729822,3,6,1,5,1,10,3,1,3,4,0
656458,3,12,3,9,1,6,4,6,4,10,1
449477,2,4,2,12,1,7,1,5,1,9,0
997534,3,3,2,10,3,10,4,4,1,7,1
305069,4,10,1,7,1,9,4,4,2,4,1
724506,1,10,3,4,4,2,3,9,1,9,1
653410,3,3,1,13,1,5,3,13,4,10,1
388412,4,3,2,13,2,10,4,12,2,1,0
891427,1,4,4,3,2,3,1,3,2,13,3
557152,4,11,2,13,1,11,4,7,2,6,1
96953,3,13,1,2,3,9,2,6,2,8,0
880490,2,7,4,12,4,3,1,13,1,4,0
145642,3,7,3,3,3,9,1,3,1,13,1
489442,1,8,3,11,4,11,4,5,4,3,1
861506,1,4,1,8,4,9,1,9,1,12,1
455312,2,6,1,8,2,7,2,10,3,7,1
375133,4,3,3,1,2,3,3,3,1,10,3
376253,3,2,1,1,4,5,2,4,1,12,0
139299,1,6,4,5,1,3,3,4,4,3,1
14651,4,6,1,11,2,2,3,10,1,6,1
1019943,1,13,4,6,4,3,1,11,1,6,1
804371,4,8,1,3,2,2,1,1,3,10,0
521995,3,6,4,6,3,1,1,9,3,10,1
777335,1,7,2,8,4,6,3,12,4,4,0
531352,1,10,4,9,2,10,1,13,3,11,1
680928,2,1,4,9,4,7,4,11,1,3,0
569551,2,6,2,13,4,12,3,8,3,11,0
36959,4,2,3,13,2,12,2,2,3,4,1
251857,4,4,3,9,1,2,3,10,2,12,0
720860,4,7,4,9,3,4,4,11,1,5,0
162328,4,2,3,12,4,10,3,11,3,6,0
567522,1,8,4,1,4,13,1,1,3,8,2
852815,3,3,2,6,1,13,4,10,3,1,0
881036,4,8,4,12,1,2,1,7,2,13,0
533703,3,12,1,9,1,8,1,2,4,11,0
992538,3,6,2,2,4,11,3,11,1,2,2
508802,3,5,1,7,3,3,1,6,3,9,0
324872,3,5,4,12,2,6,2,8,2,1,0
451671,3,13,4,6,2,5,4,4,3,4,1
308048,1,11,3,7,2,7,3,6,2,2,1
81185,4,1,3,3,3,9,3,7,4,9,1
901835,3,4,3,5,1,5,3,13,2,9,1
721733,2,13,1,10,1,7,4,12,3,8,0
292959,4,4,1,11,4,2,4,13,2,13,1
874792,4,9,1,6,3,2,4,4,3,10,0
522600,2,5,1,2,1,4,2,13,4,12,0
995075,1,12,4,2,2,11,4,3,1,10,0
453165,1,13,2,10,3,12,4,7,2,5,0
189989,2,2,4,3,3,1,1,3,3,3,3
42017,1,5,3,2,4,1,4,4,4,2,1
694467,2,11,1,8,2,12,2,3,1,5,0
318849,2,4,4,11,3,6,3,12,1,11,1
25499,2,1,3,12,2,7,1,2,4,12,1
634588,3,4,2,5,4,5,3,9,1,10,1
196199,4,4,2,3,2,11,3,9,1,6,0
252386,1,8,3,8,3,3,4,2,2,8,3
557984,2,11,1,7,1,12,3,13,4,1,0
905449,3,1,4,12,2,8,3,13,4,11,0
336878,1,11,4,8,3,5,4,7,1,10,0
